ts,name,num_qubits,operational,pending_jobs,avg_cx_error,avg_readout_error
2026-07-07T21:17:35.356148+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,ionq,qpu.forte-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/ionq,Forte 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T21:17:35.356148+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,ibm,ibm_fez,156,True,261,0.04419,0.02395,135.8,99.0,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-07T17:04:55+00:00,4.0,68.2,1700.0,0.026261,0.021683,0.25,320000,300,
2026-07-07T22:54:21.447646+00:00,ibm,ibm_marrakesh,156,True,150,0.05107,0.02429,153.5,83.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-07T21:46:15+00:00,4.0,68.8,2180.0,0.033954,0.015287,0.25,300000,300,
2026-07-07T22:54:21.447646+00:00,ibm,ibm_kingston,156,True,139,0.0339,0.01783,247.0,141.4,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-07T22:17:36+00:00,4.0,68.4,2180.0,0.022283,0.013149,0.25,340000,300,
2026-07-07T22:54:21.447646+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,ionq,qpu.forte-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/ionq,Forte 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07T22:54:21.447646+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,ibm,ibm_fez,156,True,195,0.04419,0.02224,135.8,99.0,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-08T01:37:56+00:00,4.0,68.2,1700.0,0.030719,0.01383,0.25,320000,300,
2026-07-08T01:59:54.579169+00:00,ibm,ibm_marrakesh,156,True,68,0.05107,0.03235,153.5,83.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-07T23:41:55+00:00,4.0,68.8,2180.0,0.035087,0.030222,0.25,300000,300,
2026-07-08T01:59:54.579169+00:00,ibm,ibm_kingston,156,True,68,0.0339,0.02045,247.0,141.4,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-08T01:15:38+00:00,4.0,68.4,2180.0,0.02096,0.019785,0.25,340000,300,
2026-07-08T01:59:54.579169+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,ionq,qpu.forte-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/ionq,Forte 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T01:59:54.579169+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,ibm,ibm_fez,156,True,37,0.04419,0.02225,135.8,99.0,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-08T03:44:44+00:00,4.0,68.2,1700.0,0.030759,0.013805,0.25,320000,300,
2026-07-08T05:26:41.311963+00:00,ibm,ibm_marrakesh,156,True,10,0.05107,0.03219,153.5,83.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-08T04:56:40+00:00,4.0,68.8,2180.0,0.035857,0.02853,0.25,300000,300,
2026-07-08T05:26:41.311963+00:00,ibm,ibm_kingston,156,True,9,0.0339,0.02053,247.0,141.4,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-08T04:39:05+00:00,4.0,68.4,2180.0,0.026934,0.014016,0.25,340000,300,
2026-07-08T05:26:41.311963+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,ionq,qpu.forte-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/ionq,Forte 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T05:26:41.311963+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,ibm,ibm_fez,156,True,44,0.04419,0.02483,137.6,96.7,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-08T07:50:41+00:00,4.0,68.2,1700.0,0.033228,0.016433,0.25,320000,300,
2026-07-08T08:13:16.452406+00:00,ibm,ibm_marrakesh,156,True,5,0.05107,0.03219,158.9,78.5,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-08T05:28:31+00:00,4.0,68.8,2180.0,0.035857,0.02853,0.25,300000,300,
2026-07-08T08:13:16.452406+00:00,ibm,ibm_kingston,156,True,2,0.0339,0.01851,237.9,143.8,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-08T07:19:40+00:00,4.0,68.4,2180.0,0.025453,0.011572,0.25,340000,300,
2026-07-08T08:13:16.452406+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,ionq,qpu.forte-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/ionq,Forte 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T08:13:16.452406+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,ibm,ibm_fez,156,True,3,0.04402,0.02483,137.6,96.7,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-08T10:46:33+00:00,4.0,68.2,1700.0,0.033228,0.016433,0.25,320000,300,
2026-07-08T11:43:50.646920+00:00,ibm,ibm_marrakesh,156,True,2,0.05115,0.02843,158.9,78.5,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-08T11:06:11+00:00,4.0,68.8,2180.0,0.03078,0.026384,0.25,300000,300,
2026-07-08T11:43:50.646920+00:00,ibm,ibm_kingston,156,True,1,0.03374,0.01851,237.9,143.8,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-08T11:05:29+00:00,4.0,68.4,2180.0,0.025453,0.011572,0.25,340000,300,
2026-07-08T11:43:50.646920+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T11:43:50.646920+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,ibm,ibm_fez,156,True,235,0.04396,0.02066,137.6,96.7,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-08T13:33:13+00:00,4.0,68.2,1700.0,0.025217,0.015987,0.25,320000,300,
2026-07-08T13:47:21.449109+00:00,ibm,ibm_marrakesh,156,True,3,0.05115,0.02774,158.9,78.5,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-08T13:22:24+00:00,4.0,68.8,2180.0,0.034967,0.020713,0.25,300000,300,
2026-07-08T13:47:21.449109+00:00,ibm,ibm_kingston,156,True,22,0.03374,0.01817,237.9,143.8,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-08T12:54:16+00:00,4.0,68.4,2180.0,0.025201,0.011129,0.25,340000,300,
2026-07-08T13:47:21.449109+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T13:47:21.449109+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,ibm,ibm_fez,156,True,0,0.04396,0.02066,137.6,96.7,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-08T15:15:53+00:00,4.0,68.2,1700.0,0.025217,0.015987,0.25,320000,300,
2026-07-08T15:58:52.906745+00:00,ibm,ibm_marrakesh,156,True,0,0.05115,0.02774,158.9,78.5,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-08T13:51:48+00:00,4.0,68.8,2180.0,0.034967,0.020713,0.25,300000,300,
2026-07-08T15:58:52.906745+00:00,ibm,ibm_kingston,156,True,44,0.03374,0.01817,237.9,143.8,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-08T15:45:27+00:00,4.0,68.4,2180.0,0.025201,0.011129,0.25,340000,300,
2026-07-08T15:58:52.906745+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T15:58:52.906745+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,ibm,ibm_fez,156,True,0,0.04396,0.02189,137.6,96.7,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-08T16:53:44+00:00,4.0,68.2,1700.0,0.028572,0.015213,0.25,320000,300,
2026-07-08T17:38:59.151439+00:00,ibm,ibm_marrakesh,156,True,44,0.05115,0.02675,158.9,78.5,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-08T17:00:47+00:00,4.0,68.8,2180.0,0.032422,0.021387,0.25,300000,300,
2026-07-08T17:38:59.151439+00:00,ibm,ibm_kingston,156,True,1,0.03374,0.01817,237.9,143.8,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-08T16:12:01+00:00,4.0,68.4,2180.0,0.025201,0.011129,0.25,340000,300,
2026-07-08T17:38:59.151439+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T17:38:59.151439+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T19:13:04.903119+00:00,ibm,ibm_fez,156,True,3,0.04396,0.02189,137.6,96.7,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-08T18:19:25+00:00,4.0,68.2,1700.0,0.028572,0.015213,0.25,320000,300,
2026-07-08T19:13:04.903119+00:00,ibm,ibm_marrakesh,156,True,143,0.05115,0.02675,158.9,78.5,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-08T17:00:47+00:00,4.0,68.8,2180.0,0.032422,0.021387,0.25,300000,300,
2026-07-08T19:13:04.903119+00:00,ibm,ibm_kingston,156,True,20,0.03374,0.02222,237.9,143.8,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-08T18:23:24+00:00,4.0,68.4,2180.0,0.024273,0.020259,0.25,340000,300,
2026-07-08T19:13:04.903119+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08T19:13:04.903119+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
